,accuracy,loss,val_accuracy,val_loss
0,0.28495094180107117,2.011939287185669,0.3311941921710968,1.6853584051132202
1,0.36332204937934875,1.6266648769378662,0.3599330484867096,1.6474837064743042
2,0.39730381965637207,1.5533725023269653,0.4001116156578064,1.5386850833892822
3,0.42070338129997253,1.5000710487365723,0.4073660671710968,1.5135289430618286
4,0.43275243043899536,1.463981032371521,0.4076450765132904,1.5227717161178589
5,0.4482240676879883,1.4282033443450928,0.4176897406578064,1.5065377950668335
6,0.46463871002197266,1.3896952867507935,0.4162946343421936,1.4856338500976562
7,0.47675758600234985,1.3560148477554321,0.4296875,1.5104913711547852
8,0.49757272005081177,1.3206074237823486,0.4377790093421936,1.4844138622283936
9,0.5100059509277344,1.2879106998443604,0.4190848171710968,1.552428960800171
10,0.5241504311561584,1.250524878501892,0.4299665093421936,1.5187541246414185
11,0.5424859523773193,1.2072957754135132,0.4347098171710968,1.557939887046814
12,0.5560716390609741,1.1676349639892578,0.4391741156578064,1.5739268064498901
13,0.5710543990135193,1.1332083940505981,0.4425223171710968,1.573847770690918
14,0.5899486541748047,1.095856785774231,0.4280133843421936,1.6777654886245728
15,0.6087381839752197,1.0461678504943848,0.4280133843421936,1.680706262588501
16,0.6267244219779968,1.0024614334106445,0.431640625,1.6886942386627197
17,0.6463521122932434,0.9498782753944397,0.43359375,1.6838301420211792
18,0.6668878793716431,0.8993736505508423,0.4263392984867096,1.7570667266845703
19,0.689204752445221,0.8446632027626038,0.4294084906578064,1.9088830947875977
20,0.7100198864936829,0.779182493686676,0.4397321343421936,1.8771830797195435
21,0.7365976572036743,0.7115100622177124,0.4352678656578064,2.036315679550171
22,0.7665979862213135,0.6352918744087219,0.4207589328289032,2.3629367351531982
23,0.7957252264022827,0.5588648319244385,0.4249441921710968,2.4122326374053955
24,0.8256906270980835,0.47682636976242065,0.4171316921710968,2.6146090030670166
25,0.8558655977249146,0.40391847491264343,0.4213169515132904,2.7154250144958496
26,0.8775538802146912,0.34063729643821716,0.4280133843421936,2.8454391956329346
27,0.9033282995223999,0.2802634835243225,0.4341517984867096,3.361433744430542
28,0.9164251089096069,0.2451358288526535,0.4246651828289032,3.7060225009918213
29,0.9238640666007996,0.2208452671766281,0.4319196343421936,3.880831241607666
30,0.937345027923584,0.19429905712604523,0.427734375,4.0146660804748535
31,0.9430028200149536,0.17509977519512177,0.4313616156578064,3.902414083480835
32,0.9475430250167847,0.16495175659656525,0.4441964328289032,3.9869377613067627
33,0.9531659483909607,0.1518954485654831,0.4299665093421936,4.176268100738525
34,0.9517340064048767,0.15401333570480347,0.4344308078289032,4.031616687774658
35,0.9573219418525696,0.1383582204580307,0.4310825765132904,4.086582660675049
