,accuracy,loss,val_accuracy,val_loss
0,0.2606382966041565,2.1548826694488525,0.3489583432674408,1.7387737035751343
1,0.37367022037506104,1.7422103881835938,0.5208333134651184,1.4160003662109375
2,0.44921875,1.5608525276184082,0.5833333134651184,1.2261786460876465
3,0.5186170339584351,1.381397008895874,0.6302083134651184,1.1271511316299438
4,0.5558510422706604,1.2643013000488281,0.625,1.0195163488388062
5,0.5438829660415649,1.255481481552124,0.6666666865348816,0.946584939956665
6,0.5678191781044006,1.1801306009292603,0.6666666865348816,0.9190995693206787
7,0.5811170339584351,1.1468336582183838,0.71875,0.814163863658905
8,0.6130319237709045,1.1225688457489014,0.7083333134651184,0.8370745182037354
9,0.6106770634651184,1.0900412797927856,0.7239583134651184,0.7925798296928406
10,0.6156914830207825,1.0562955141067505,0.703125,0.8016576766967773
11,0.6077127456665039,1.03727388381958,0.7447916865348816,0.7528420090675354
12,0.6569148898124695,0.9693424701690674,0.765625,0.6859601140022278
13,0.664893627166748,0.9282346963882446,0.7760416865348816,0.6477208137512207
14,0.664893627166748,0.9586289525032043,0.7135416865348816,0.7327768206596375
15,0.6702127456665039,0.9096301198005676,0.7552083134651184,0.6544188857078552
16,0.688829779624939,0.8658711910247803,0.7239583134651184,0.6804395318031311
17,0.664893627166748,0.8832245469093323,0.7708333134651184,0.6239516735076904
18,0.7007978558540344,0.8242163062095642,0.8020833134651184,0.6066344380378723
19,0.7180851101875305,0.8228856325149536,0.7760416865348816,0.6145269274711609
20,0.7213541865348816,0.7652416229248047,0.7864583134651184,0.6234374046325684
21,0.7061170339584351,0.8268535137176514,0.8125,0.5649362206459045
22,0.7220744490623474,0.8029008507728577,0.8020833134651184,0.5721133947372437
23,0.7194148898124695,0.7958670258522034,0.8229166865348816,0.5510762333869934
24,0.7260638475418091,0.7735496759414673,0.78125,0.5826384425163269
25,0.7433510422706604,0.7008729577064514,0.8072916865348816,0.530773937702179
26,0.751329779624939,0.7176618576049805,0.8229166865348816,0.5728092193603516
27,0.7420212626457214,0.7341025471687317,0.8125,0.5338859558105469
28,0.748670220375061,0.6811628937721252,0.8020833134651184,0.5142266154289246
29,0.7659574747085571,0.6811400651931763,0.796875,0.555854856967926
30,0.751329779624939,0.6834993362426758,0.78125,0.5297169089317322
31,0.751329779624939,0.6914811730384827,0.796875,0.518937349319458
32,0.789893627166748,0.6320427656173706,0.8125,0.5097295641899109
33,0.7739361524581909,0.5853337049484253,0.8125,0.5077807307243347
34,0.7646276354789734,0.6351597309112549,0.8177083134651184,0.4536731243133545
35,0.8018617033958435,0.5938193798065186,0.8489583134651184,0.4746650755405426
36,0.7938829660415649,0.6120335459709167,0.8333333134651184,0.46941304206848145
37,0.791223406791687,0.5958656668663025,0.84375,0.4353455603122711
38,0.8005319237709045,0.5780859589576721,0.8020833134651184,0.45576778054237366
39,0.7646276354789734,0.6377288103103638,0.8385416865348816,0.45847663283348083
40,0.7832446694374084,0.5979828834533691,0.8333333134651184,0.463458389043808
41,0.8125,0.546726644039154,0.8489583134651184,0.42642053961753845
42,0.7992021441459656,0.5678735971450806,0.8333333134651184,0.4723048508167267
43,0.8190104365348816,0.5380005240440369,0.8541666865348816,0.4155634939670563
44,0.8071808218955994,0.5721909999847412,0.8489583134651184,0.38976022601127625
45,0.8204787373542786,0.5436638593673706,0.8177083134651184,0.4621814787387848
46,0.8164893388748169,0.5177645087242126,0.8020833134651184,0.5009301900863647
47,0.8085106611251831,0.5424289107322693,0.84375,0.3942793905735016
48,0.7978723645210266,0.5322269797325134,0.8541666865348816,0.3869156837463379
49,0.8031914830207825,0.5265557169914246,0.8333333134651184,0.3706299960613251
50,0.8085106611251831,0.5257761478424072,0.875,0.3426130712032318
51,0.813829779624939,0.53311687707901,0.828125,0.4243948459625244
52,0.8178191781044006,0.49766966700553894,0.8645833134651184,0.3580913841724396
53,0.8311170339584351,0.5089789628982544,0.8854166865348816,0.3433542251586914
54,0.833776593208313,0.4629130959510803,0.8697916865348816,0.3644860088825226
55,0.7938829660415649,0.53988116979599,0.8645833134651184,0.35057976841926575
56,0.8297872543334961,0.5025831460952759,0.875,0.31901660561561584
57,0.8311170339584351,0.46878233551979065,0.8697916865348816,0.3637479841709137
58,0.8204787373542786,0.5186643600463867,0.8541666865348816,0.336957722902298
59,0.8404255509376526,0.41843995451927185,0.8697916865348816,0.35308966040611267
60,0.833776593208313,0.4414099454879761,0.859375,0.3637927770614624
61,0.8377659320831299,0.47074663639068604,0.8645833134651184,0.3290024995803833
62,0.8417553305625916,0.45788469910621643,0.875,0.2981598377227783
63,0.8417553305625916,0.45302361249923706,0.875,0.31135261058807373
64,0.832446813583374,0.455502450466156,0.8854166865348816,0.2644512951374054
65,0.8204787373542786,0.4532974660396576,0.8958333134651184,0.3022250235080719
66,0.8364361524581909,0.4496798813343048,0.8958333134651184,0.2694379687309265
67,0.8606770634651184,0.4161100685596466,0.8854166865348816,0.2597135007381439
68,0.8670212626457214,0.4227706789970398,0.890625,0.2987267076969147
69,0.8390957713127136,0.4105401635169983,0.8958333134651184,0.2725297808647156
70,0.8377659320831299,0.44792747497558594,0.9010416865348816,0.24646687507629395
71,0.8271276354789734,0.4541032612323761,0.890625,0.26639118790626526
72,0.8683510422706604,0.3851403295993805,0.9114583134651184,0.2495729923248291
73,0.8590425252914429,0.38593631982803345,0.8958333134651184,0.27511030435562134
74,0.8896276354789734,0.3428809344768524,0.8854166865348816,0.2781222462654114
75,0.8630319237709045,0.38181889057159424,0.890625,0.32105064392089844
76,0.873670220375061,0.37096360325813293,0.8854166865348816,0.291519433259964
77,0.8643617033958435,0.40091660618782043,0.8958333134651184,0.31067371368408203
78,0.8656914830207825,0.41035518050193787,0.8958333134651184,0.28763213753700256
79,0.8896276354789734,0.3626437783241272,0.90625,0.27065831422805786
80,0.876329779624939,0.38562965393066406,0.890625,0.2681315839290619
81,0.8656914830207825,0.3850649297237396,0.9010416865348816,0.23379099369049072
82,0.853723406791687,0.39290642738342285,0.9166666865348816,0.272475004196167
83,0.8643617033958435,0.3943251073360443,0.8489583134651184,0.38703855872154236
84,0.8643617033958435,0.37731924653053284,0.8958333134651184,0.2606927156448364
85,0.875,0.3553866147994995,0.90625,0.24301762878894806
86,0.859375,0.37221500277519226,0.8958333134651184,0.34010839462280273
87,0.873670220375061,0.35384422540664673,0.9114583134651184,0.29187068343162537
88,0.8856382966041565,0.361890584230423,0.890625,0.25187790393829346
89,0.8854166865348816,0.3544207513332367,0.9114583134651184,0.26098546385765076
90,0.894946813583374,0.32795801758766174,0.921875,0.2739509642124176
91,0.8643617033958435,0.35980525612831116,0.90625,0.24067915976047516
92,0.894946813583374,0.31806066632270813,0.8854166865348816,0.2797212302684784
93,0.8696808218955994,0.35269179940223694,0.90625,0.25491592288017273
94,0.876329779624939,0.34803682565689087,0.9010416865348816,0.2591770589351654
95,0.8882978558540344,0.3239140510559082,0.9322916865348816,0.22807002067565918
96,0.8816489577293396,0.3373499810695648,0.90625,0.23655803501605988
97,0.876329779624939,0.3173617422580719,0.9166666865348816,0.24995587766170502
98,0.897606372833252,0.3079124987125397,0.890625,0.28587228059768677
99,0.875,0.32341185212135315,0.9270833134651184,0.23799777030944824
100,0.8882978558540344,0.3094727694988251,0.9166666865348816,0.2628563642501831
101,0.8882978558540344,0.3066815435886383,0.921875,0.24071399867534637
102,0.8776595592498779,0.326590895652771,0.8958333134651184,0.29191917181015015
103,0.875,0.3508376181125641,0.9375,0.22181503474712372
