,accuracy,loss,val_accuracy,val_loss
0,0.2804814279079437,1.8647997379302979,0.361328125,1.6277492046356201
1,0.32684457302093506,1.6927438974380493,0.3657924234867096,1.6324337720870972
2,0.3482993245124817,1.6455053091049194,0.408203125,1.5476731061935425
3,0.36459097266197205,1.615316390991211,0.3992745578289032,1.5347028970718384
4,0.37240538001060486,1.594684362411499,0.4015066921710968,1.545380711555481
5,0.3811268210411072,1.5754810571670532,0.4137834906578064,1.5072370767593384
6,0.3897086977958679,1.5584909915924072,0.4154575765132904,1.5029107332229614
7,0.39288330078125,1.5501682758331299,0.4285714328289032,1.4810971021652222
8,0.3966160714626312,1.5401352643966675,0.4241071343421936,1.467722773551941
9,0.4029652774333954,1.5287375450134277,0.4330357015132904,1.4496859312057495
10,0.4080237150192261,1.518729567527771,0.4363839328289032,1.450937032699585
11,0.41308215260505676,1.5085924863815308,0.4366629421710968,1.44801926612854
12,0.41231468319892883,1.5038777589797974,0.43359375,1.4456608295440674
13,0.41988489031791687,1.4956270456314087,0.4520089328289032,1.4365041255950928
14,0.4215244948863983,1.4866379499435425,0.4453125,1.4257169961929321
15,0.4234780967235565,1.4773472547531128,0.44140625,1.439416766166687
16,0.4294435679912567,1.4721672534942627,0.4422433078289032,1.4303661584854126
17,0.43390893936157227,1.467961311340332,0.451171875,1.4148846864700317
18,0.42686203122138977,1.4680131673812866,0.4397321343421936,1.4361103773117065
19,0.43282750248908997,1.4608287811279297,0.4575892984867096,1.404325246810913
20,0.43418803811073303,1.4540563821792603,0.4673549234867096,1.3893753290176392
21,0.440746545791626,1.4481524229049683,0.4581473171710968,1.4002301692962646
22,0.4401535093784332,1.4458017349243164,0.4715401828289032,1.396783471107483
23,0.44221174716949463,1.4428163766860962,0.4709821343421936,1.3873214721679688
24,0.44611895084381104,1.440427541732788,0.4603794515132904,1.385416865348816
25,0.4434327483177185,1.4395688772201538,0.4701450765132904,1.383588433265686
26,0.4462236166000366,1.436025857925415,0.4737723171710968,1.383390188217163
27,0.45079365372657776,1.4278862476348877,0.4715401828289032,1.376726746559143
28,0.4513169229030609,1.421674132347107,0.4712611734867096,1.3859078884124756
29,0.4503750205039978,1.421141266822815,0.478515625,1.3716493844985962
30,0.4532705247402191,1.4154471158981323,0.4743303656578064,1.3775278329849243
31,0.45567765831947327,1.4061678647994995,0.4832589328289032,1.3717706203460693
