,accuracy,loss,val_accuracy,val_loss
0,0.20440402626991272,4.521059036254883,0.22017045319080353,2.9920570850372314
1,0.22307324409484863,2.5239875316619873,0.19886364042758942,2.2229230403900146
2,0.2546673119068146,2.0384414196014404,0.25,2.096721887588501
3,0.29487794637680054,1.974972128868103,0.2642045319080353,2.03659987449646
4,0.3250358998775482,1.832102656364441,0.265625,1.955942153930664
5,0.3317376673221588,1.7751268148422241,0.2698863744735718,2.034334182739258
6,0.3393968343734741,1.763354778289795,0.25710228085517883,2.0869457721710205
7,0.4006701707839966,1.6301915645599365,0.26846590638160706,2.104902982711792
8,0.4389660060405731,1.506805181503296,0.23579545319080353,2.2831521034240723
9,0.43944472074508667,1.519581913948059,0.296875,2.259035110473633
10,0.46194350719451904,1.4612746238708496,0.2798295319080353,2.2469592094421387
11,0.47726184129714966,1.3811951875686646,0.23579545319080353,2.330824851989746
12,0.5107706785202026,1.3038244247436523,0.2855113744735718,2.5078773498535156
13,0.538056492805481,1.2580058574676514,0.30397728085517883,2.4836843013763428
14,0.6041167974472046,1.1041239500045776,0.2954545319080353,2.5476274490356445
15,0.6165629625320435,1.0333373546600342,0.2798295319080353,2.739030361175537
16,0.6457635164260864,0.9692795872688293,0.28977271914482117,3.046603202819824
17,0.6677836179733276,0.9126351475715637,0.2769886255264282,2.927234649658203
18,0.7089516520500183,0.7853342294692993,0.2613636255264282,3.393282890319824
19,0.741503119468689,0.6938861608505249,0.2698863744735718,3.507070779800415
20,0.7855433225631714,0.6177161335945129,0.28125,3.747307062149048
21,0.8075634241104126,0.5306840538978577,0.30965909361839294,3.8174498081207275
22,0.8324556946754456,0.46020886301994324,0.2954545319080353,4.247199058532715
23,0.8496888279914856,0.4303358495235443,0.27272728085517883,4.660723686218262
24,0.8745811581611633,0.35340020060539246,0.27414771914482117,4.804975509643555
25,0.8841550946235657,0.320469468832016,0.296875,5.043566703796387
26,0.8966012597084045,0.2880023121833801,0.2670454680919647,5.609191417694092
27,0.8808042407035828,0.33209896087646484,0.2954545319080353,5.30031156539917
28,0.8731450438499451,0.35906535387039185,0.29403409361839294,5.103769302368164
29,0.9061751961708069,0.2589961588382721,0.28835228085517883,5.789098739624023
30,0.9392053484916687,0.1738971620798111,0.2798295319080353,6.245490550994873
31,0.9430349469184875,0.14959309995174408,0.28835228085517883,6.6034321784973145
32,0.9377692937850952,0.18515615165233612,0.2926136255264282,6.680597305297852
33,0.9411201477050781,0.16025488078594208,0.30539771914482117,6.6269145011901855
34,0.9564384818077087,0.12593895196914673,0.2769886255264282,7.394677639007568
35,0.9554811120033264,0.14079144597053528,0.2798295319080353,7.185473918914795
36,0.9703207015991211,0.09488676488399506,0.2599431872367859,7.755292892456055
37,0.9798946976661682,0.06145923212170601,0.25710228085517883,8.021081924438477
38,0.9777461886405945,0.0638735294342041,0.2670454680919647,7.926524639129639
39,0.9746289849281311,0.0844385027885437,0.2869318127632141,8.57154655456543
40,0.9506940841674805,0.1515195071697235,0.265625,8.06812858581543
41,0.9412878751754761,0.18694475293159485,0.27272728085517883,7.942510604858398
